Majority protein IDs	0.027h-1	0.044h-1	0.102h-1	0.152h-1	0.214h-1	0.254h-1	0.284h-1	0.334h-1	0.379h-1
P34167	14.818751193982434	14.840611126461472	15.045147274041831	15.244601794531887	14.97310838468914	15.233693013102018	15.292822848608253	15.424383913363641	15.366715104292261
P36015	13.689552661954723	13.714700875451346	13.771004387251747	14.003872099127967	13.439422362369202	13.67381411697888	13.71044934275539	13.591314761442016	13.36073028703476
P36101	11.026338793088367	11.419717212475689	11.955076795647928	12.190671642920913	11.824887691547595	12.127803521884989	11.940718847795797	12.027462549090702	11.885583589735758
P36519	11.47406235361424	11.64675772544907	12.28649114250055	12.4581561602204	12.367210469796944	12.661881686959136	12.791405584544545	12.872391353342133	12.659700138693575
P36521	11.891365780455859	12.150572254128832	12.80809948727095	13.228437978975384	12.974178323589998	13.391732388070498	13.638638550453265	13.809225899553024	13.642075255414476
P38013	18.151529720818488	17.994017495625933	17.55982429569429	16.965140511024064	15.480257775712726	14.849370003237434	15.12222339734363	15.276845699189165	15.301699093015229
P38152	12.941718358860461	13.348649344090552	13.759317751369208	13.975292493800664	13.608684540649	13.880656959252214	13.904725269664965	13.58661236179284	13.584800901550889
P38197	12.706786262273114	12.598255471342977	12.81614694254776	13.007404124158114	12.507246191704608	12.632266396242953	12.632061547264586	12.683225544052823	12.57264944211036
P38626	14.025070074709388	13.820390962369396	14.093663211130224	14.233842196692358	13.84961700122625	13.91847606361038	13.919978392032196	13.823114158113997	13.646208263394568
P38689	13.52028163160486	13.560310091788724	14.010127231100327	14.316743735841005	14.087441760380129	14.359847512144036	14.304332354597802	14.3211455185673	14.203553077987369
P38701	17.537765903739103	17.58603254771778	18.065264394340947	18.335145948078125	18.001977956790547	18.277831904412032	18.36331519539907	18.56334799683653	18.504379343854627
P38765	12.983621811458873	13.258806237765677	13.838949679222493	13.925298633665877	13.230539625805383	12.95658794544466	12.712532742772261	12.781469216946467	12.653998607885091
P38771	13.09842951868832	12.954902629511777	13.301431880196887	13.609963598480357	13.265143311201914	13.544587150694046	13.791032600832292	13.613117937807063	13.34583434964345
P39714	15.77612313470997	15.519518359939111	15.441147070989125	15.65284012544922	15.529266350890556	16.025385929210884	16.211473512477593	15.808425830882086	15.41369630809359
P39998	11.68697877319778	11.735658326407044	12.103439850249703	12.370785550275224	11.977857755947689	12.08676154281302	12.058341712007877	12.050514132077698	11.903789837614957
P40029	15.724087007111265	15.632854510096687	15.569631807110058	15.638093420518684	15.16835654862962	15.363478282326046	15.262511744964966	15.09441108921234	14.905769444205381
P40087	13.757840280710631	13.65326816929147	13.764500940965661	13.902154307370806	13.497185736203562	13.471226450686189	13.326240978984162	13.124033298266598	12.807617416894095
P40093	13.832958953172014	13.860309873727282	14.355501279450898	14.59627510450885	14.421823715279364	14.68476702030511	14.673010926038737	14.676551013410688	14.52508342537544
P40106	11.779899033788698	12.245401990223696	12.418414849804105	12.18280673074733	11.07190939847533	10.488618355761426	10.8390069288516	11.580607336358643	11.921661636041813
P40212	17.80487110840301	17.96780252590193	18.45764705125303	18.69770134980097	18.397372024298964	18.678150867456903	18.735774529124814	18.874263040153696	18.80168050853188
P40363	12.541527849964131	12.41878465834595	12.247186647430144	12.4455692389524	11.93646384352406	11.995563905599163	11.82083541032523	11.771149927210697	11.574824675817315
P40580	14.453227184795132	14.130666801050266	14.05113523078123	14.030891647597809	13.427221059431684	13.392166913493892	13.251505420571782	13.208878885583731	13.027571365163608
P42940	14.016351540341194	14.042921170544341	14.454393988622538	14.733858905564942	14.45161549894701	14.747203216869872	14.768828679176924	14.80674661469554	14.569495974521482
P43594	13.522798729048633	13.803427004025366	14.275345151288526	14.592947745430557	14.390425424661302	14.764864021036498	14.932125881530805	14.854625265762353	14.421157832176213
P46151	11.296888240679595	11.504911421495928	11.857399644002411	11.965195072543835	11.626493236344045	11.779471104735972	11.76388425862281	11.77903943331615	11.57645254914566
P47085	14.865365270299375	14.558427261293726	13.927433976908661	13.67631251694095	12.728792696676974	12.613788573625055	12.412069153312	12.025951161290424	11.034087766354737
P47117	14.705797939819076	14.691922651248706	14.81250231253256	14.85658280890448	14.398688462195928	14.510690913939648	14.469745215983385	14.437611314193605	14.213010221315647
P47160	12.726536192448288	12.84525150751765	13.201884868691305	13.390456319509962	13.118209419768764	13.247840856262256	13.282610396603765	13.259359822832874	13.091238546728903
P47164	10.64046257920507	10.733458401464622	11.014121023002152	11.078169535852696	10.328430468902912	10.09465895256571	10.000725090391343	9.721439945082949	9.682048393352034
P48362	12.550783532994242	12.48678074420702	12.810383945674898	12.907024391699021	12.504901010409762	12.663121115233722	12.648013233124495	12.624775333274112	12.595603180480405
P53081	13.540270692268415	13.443283558940646	13.55704299630337	13.728796833263612	13.272758813092272	13.400241221746818	13.374989678178768	13.318393678376363	13.205637379171577
P53551	12.522017603791758	12.556630532686217	13.005172505137399	13.169200048269717	12.957061924290485	13.283643469546426	13.003319070847507	12.911057541742395	12.794131205821532
P53878	10.65153645005036	10.387951973187343	10.495698116418584	10.672948145598593	10.256160325681623	10.117118476099622	10.447509631264957	10.103050431552981	10.076333528856766
P53893	9.05853206695353	9.384581850530598	9.193520670839215	9.477489872573713	9.230096589509877	9.204710272505295	9.357575024238066	9.158063773790026	9.000203791605312
P60010	18.60180854413778	18.57343974585201	18.64622504561911	18.88994887921432	18.27249961652956	18.44628407683789	18.483970587169406	18.37765518835122	18.136967233996184
Q02875	9.860678681450914	10.038892370325971	10.380236033199134	10.767268009695895	10.259056782847358	10.427891066704307	10.389430148322491	10.369814024994927	10.141869410015065
Q02950	11.593480852591002	11.75574428705066	12.65976384235619	13.013898743009179	12.65918293998236	13.000606872198023	13.270368723142557	13.342969503491256	13.221359228722193
Q04432	14.552513160192644	14.389679488278693	13.678910960070752	13.086025020509046	11.733130725138523	11.69271857693122	11.760659293758323	12.74614902867281	13.331858058506269
Q04599	12.105524121344759	12.171840841731681	12.841050637367697	13.22800618251145	12.865776539061468	13.21211975629318	13.44282839590558	13.669839793628254	13.4606206655513
Q05584	12.960028189139878	12.96084841195905	12.998716136796748	13.137420987358626	12.570373236531513	12.580180522570275	12.696284798522107	12.608504325945153	12.53878009028742
Q06142	13.157688748961785	12.961921225894375	12.996664672357165	13.028853951941077	12.564508486339127	12.565819498176037	12.702787098436188	12.834504809652246	12.799485504500343
Q06252	12.781976977042104	12.700839426183334	13.276349267766111	13.846372112150307	13.7991386159407	14.32343392180914	14.506333460036906	14.24734636548045	14.053561170076284
Q06493	10.992541965370974	11.178306648415843	11.68980198911394	11.858286211034025	11.449517077060591	11.66300833051499	11.628455082864111	11.343119382264533	11.237368843901164
Q07505	15.09358603624143	14.780453044073079	14.644520952635299	14.708174560109633	14.226935350243457	14.309887553149547	14.231873726731651	14.064328899857248	13.830656378444141
Q12024	12.2600587213575	12.71453386180924	12.883945862941715	13.04208416177504	12.743481581897177	12.94632842258299	12.880792439929685	12.869728663317748	12.920859124446562
Q12159	14.483625752751154	14.536015381434893	14.965376917132787	15.12790346375775	14.910842402378842	15.156922809186682	15.10639808820592	15.083496323570325	14.918377752045654
Q12434	14.282098379600265	13.932292309032361	13.94031836819671	14.209659905099087	13.731624791659202	13.927997205871732	13.723570833323786	13.580430493713209	13.324321049165658
Q12690	13.345847166254611	13.227349805967892	13.560346555057926	13.853576378641835	13.589539656407442	13.924349337170062	14.099317463733723	14.316131872902535	14.339986355634704
Q99257	11.4319053064994	11.534022664412959	11.75646839437061	12.129252609919197	11.622375268736263	11.880979525782214	11.921391581693278	12.107172429588301	12.122590542468807
P05740	17.68696997209962	17.858143875965574	18.2689671544002	18.527657838133713	18.26551226622977	18.580037956826704	18.633565264334926	18.803582292780085	18.722468264798675
P06785	11.287308505606081	11.615959144921078	12.320685097829497	12.66616020416985	12.408956979347831	12.568103349034159	12.447316514233012	12.615468327969515	12.43977558878758
P07258	12.748116094529806	13.24249379214124	13.043451250391383	13.492737254072791	13.455306019618483	14.121504576002446	14.113076474623039	14.300315362753192	14.477506428415609
P08067	13.908270704381568	14.071482077455252	14.387043522772055	14.644869653196103	14.273513797913434	14.699094313671853	14.841789320358714	14.851801614976075	14.574303745932145
P0C2H6:P0C2H7	18.038552305952383	18.195769454248744	18.577159589630003	18.88296544541873	18.56269322078712	18.85522011060069	18.967568353588987	19.10990679963022	19.019070817489634
P10823	12.020252127700184	11.842409275385068	11.746199991445481	11.67377969604321	10.885099904138658	10.75369209426955	10.619975754483443	10.589551399105078	10.200780130528146
P20434	13.936990728208416	13.86757267176079	14.198582438273933	14.394148376990616	14.145553880797241	14.418783795156555	14.377805030335312	14.42055571991999	14.313896900851988
P21771	11.841276477996567	12.046282813417136	12.806643612307598	13.110857400148758	12.854718822918596	13.207508102858258	13.41651243380994	13.526240901198593	13.359919007022885
P22217	16.084878758266786	16.048880711391632	16.44648621248179	16.700029754488696	16.27027032808403	16.59820553260329	16.580440501815144	16.602991173464847	16.379869510703422
P22353	13.026314364514121	13.170080725475264	13.942352935823676	14.233332938313275	13.932896518251066	14.403909828921915	14.488704722977836	14.744071202025522	14.573165065947316
P22696	13.911623388791124	13.813284029729358	14.001619246578436	14.096836293076738	13.651830796028472	13.864494708391872	13.782740053323883	13.721985316679714	13.49107299448822
P22943	19.360800887984148	19.251339130512843	18.53008319048994	17.79432159995463	15.455747967200534	12.814443796672883	12.907064251191054	13.177361290459325	12.96140579473812
P23287	11.292963979655243	11.118756699411831	11.123936537042704	11.07883407878622	10.44572365649645	10.46455479351908	10.527182002705274	10.526125709938059	10.307503377196225
P23301	19.07025343860069	19.124095478506685	19.318888125772368	19.376223837910565	18.896491579569055	18.99520852145287	18.913573673447726	18.762943090335167	18.555162196207124
P23638	15.782594937818887	15.788001714458412	15.939563930126559	16.05355994859306	15.543749363769736	15.598262081940131	15.581113108985898	15.44246488192349	15.341154222705974
P24000	14.037291104900952	14.122957527314604	14.6243062106498	14.918997255177961	14.687916540454898	14.965999981625156	15.016814331511458	15.199852678678734	15.152499985891948
P25642	11.946594665181083	12.082595727733793	12.83273477686818	13.210044176776982	12.941898345180457	13.30881018906131	13.559004890379839	13.699021765222813	13.470099119418638
P26783	17.65781687467834	17.79176889075899	18.19529140065648	18.495116990441357	18.139045344587203	18.481064798915046	18.520311158194172	18.769904366246752	18.688712926971995
P26793	10.824600000005294	10.761439287023427	11.343128657327785	11.589425667880045	11.057789887321729	11.251718825826698	11.308617438893434	11.218494203628207	10.947670936188503
P28241	15.606911752004383	15.82976560045094	16.436666491574726	16.797050853739535	16.681863192151326	17.15498799215423	17.625590897368525	17.74601719377474	17.322243736001987
P28272	13.920276550889481	13.902072010592452	14.151032375049358	14.46169521034114	14.182178108825095	14.438180721346605	14.608712097399986	14.89952264960418	14.911523399917625
P32347	12.606909702952322	12.525882173486742	12.786387862480442	12.921909771456415	12.559910811791118	12.608543875610428	12.60465684685957	12.58370714199921	12.46181150162918
P32387	11.30047348731105	11.48416144248415	12.27209031118557	12.579327859809453	12.380575228207336	12.758044431099176	12.784833342399036	13.028329089159817	12.861787303784796
P32453	12.021309007936324	12.084298768866372	12.724025835579154	12.987398513816567	12.764053205356424	13.147287268195585	13.36180647318414	13.44284619351228	13.265929922815292
P32608	12.241668756740749	12.309049238251182	12.419267061817584	12.48923814393192	12.037640504826122	12.14193441524886	12.165926603929291	11.845069129614332	11.715133556468354
